#,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail,loan_income_ratio,installment_income_ratio,int_rate_x_amount,Prob_Default,Decision,Real_Default
35214,636843,815797,14000.0,14000.0,13475.0,36 months,5.79,424.58,,MORTGAGE,150000.0,Verified,Jan-11,medical,945xx,CA,6.66,0.0,feb-93,1.0,,6.0,0.0,4501.0,11.40%,19.0,15284.82695,14711.65,14000.0,1284.83,Jan-14,446.26,,Jan-14,0,0.09333333333333334,0.0339664,81060.0,5.5072222942195755e-05,Approve,0
35873,977431,1200238,18000.0,18000.0,18000.0,36 months,12.69,603.81,3 years,MORTGAGE,85000.0,Not Verified,oct-11,debt_consolidation,532xx,WI,14.33,0.0,jul-00,2.0,50.0,7.0,0.0,15732.0,66.90%,30.0,10890.2,10890.2,7644.92,2611.03,mar-13,1237.81,,Aug-13,1,0.21176470588235294,0.08524376470588234,228420.0,0.9999895528353221,Reject,1
36138,874749,1089247,4500.0,4500.0,4500.0,36 months,5.99,136.88,1 year,RENT,15600.0,Source Verified,sept-11,credit_card,958xx,CA,10.38,0.0,Jan-97,1.0,,7.0,0.0,4626.0,48.20%,22.0,4913.456673,4913.46,4500.0,413.46,mar-14,945.5,,Apr-16,0,0.28846153846153844,0.10529230769230769,26955.0,7.850131934694068e-05,Approve,0
33792,787174,990686,6575.0,6575.0,6575.0,36 months,13.49,223.1,5 years,RENT,36000.0,Source Verified,jun-11,debt_consolidation,926xx,CA,18.47,0.0,jun-90,1.0,,7.0,0.0,20019.0,89.80%,14.0,2676.14,2676.14,1896.12,768.36,jul-12,223.1,,jun-16,1,0.18263888888888888,0.07436666666666666,88696.75,0.9999823799272437,Reject,1
35970,691588,882183,16000.0,16000.0,16000.0,36 months,13.06,539.57,< 1 year,RENT,65000.0,Source Verified,mar-11,debt_consolidation,229xx,VA,4.23,0.0,jun-97,1.0,,3.0,0.0,7634.0,37.40%,10.0,19305.96715,19305.97,16000.0,3305.97,sept-13,3690.0,,may-14,0,0.24615384615384617,0.09961292307692309,208960.0,4.992550341952965e-05,Approve,0
22265,615768,789605,3000.0,3000.0,3000.0,36 months,13.72,102.13,1 year,RENT,25716.72,Not Verified,nov-10,debt_consolidation,112xx,NY,7.89,1.0,Aug-94,0.0,21.0,3.0,1.0,753.0,68.40%,9.0,3642.386051,3642.39,3000.0,642.39,jul-13,182.11,,jun-16,0,0.11665562326766399,0.04765615521730609,41160.0,4.05819969849388e-05,Approve,0
32697,558560,719017,8000.0,8000.0,8000.0,60 months,16.82,198.05,5 years,MORTGAGE,125000.0,Not Verified,Aug-10,credit_card,950xx,CA,14.33,1.0,Apr-81,0.0,17.0,14.0,0.0,28972.0,73.60%,44.0,8548.462145,8548.46,8000.0,548.46,Jan-11,7758.31,,jun-16,0,0.064,0.019012800000000003,134560.0,5.992675092607413e-05,Approve,0
20037,1046031,1276661,25000.0,25000.0,25000.0,36 months,15.96,878.44,3 years,RENT,110000.0,Verified,Dec-11,debt_consolidation,941xx,CA,8.21,0.0,jun-97,1.0,,11.0,0.0,21296.0,75.30%,33.0,31623.49347,31623.49,25000.01,6623.48,Dec-14,918.81,,jun-16,0,0.22727272727272727,0.09582981818181818,399000.0,0.0012279296944048253,Approve,0
30744,569960,733229,15000.0,15000.0,14825.0,36 months,11.86,497.22,5 years,MORTGAGE,150000.0,Verified,Aug-10,credit_card,787xx,TX,19.5,0.0,Aug-95,3.0,45.0,18.0,0.0,32333.0,77.90%,39.0,17546.34805,17341.64,15000.0,2546.35,may-13,493.59,,jun-16,0,0.1,0.0397776,177900.0,0.00011373368645874064,Approve,0
27664,716222,910008,4800.0,4800.0,4800.0,36 months,10.74,156.56,3 years,MORTGAGE,48000.0,Not Verified,Apr-11,credit_card,773xx,TX,16.4,0.0,feb-06,1.0,,7.0,0.0,3889.0,51.90%,13.0,5634.582515,5634.58,4800.0,834.58,mar-14,325.6,,mar-15,0,0.1,0.03914,51552.0,2.7167784915484526e-05,Approve,0
31615,577968,743163,25000.0,25000.0,24950.0,60 months,17.56,628.87,6 years,MORTGAGE,102000.0,Verified,sept-10,credit_card,630xx,MO,19.6,0.0,nov-95,3.0,,18.0,0.0,41694.0,56.70%,52.0,29438.88912,29380.01,25000.0,4438.89,oct-11,21914.64,,nov-11,0,0.24509803921568626,0.07398470588235295,438999.99999999994,2.5044650587946025e-06,Approve,0
29386,493840,631962,24250.0,24250.0,22831.20014,36 months,18.3,880.37,< 1 year,RENT,56000.0,Not Verified,mar-10,debt_consolidation,606xx,IL,15.41,0.0,sept-91,4.0,,14.0,0.0,18178.0,52.50%,20.0,31760.32252,29748.87,24250.0,7469.75,may-13,926.53,may-13,Apr-13,0,0.4330357142857143,0.18865071428571428,443775.0,0.00034762484189843014,Approve,0
10957,707463,899817,3000.0,3000.0,3000.0,60 months,17.51,75.39,6 years,RENT,45000.0,Source Verified,mar-11,vacation,921xx,CA,13.97,0.0,jun-85,0.0,80.0,4.0,0.0,1264.0,97.20%,19.0,677.16,677.16,301.12,376.04,Jan-12,75.39,,jun-16,1,0.06666666666666667,0.020104,52530.00000000001,0.9999964648786515,Reject,1
37232,807181,1013708,14750.0,14750.0,14750.0,36 months,5.42,444.86,10+ years,MORTGAGE,56500.0,Verified,sept-11,small_business,141xx,NY,18.32,0.0,sept-95,0.0,,6.0,0.0,1073.0,10.70%,25.0,16014.86739,16014.87,14750.0,1264.87,sept-14,461.06,,Aug-15,0,0.2610619469026549,0.09448353982300885,79945.0,4.024781853071146e-05,Approve,0
27089,853204,1065361,12600.0,12600.0,12600.0,60 months,18.39,322.64,2 years,OWN,63000.0,Source Verified,Aug-11,debt_consolidation,292xx,SC,14.67,0.0,feb-00,0.0,29.0,14.0,0.0,8878.0,63%,24.0,14779.79145,14779.79,12600.0,2179.79,sept-12,11231.71,,jun-16,0,0.2,0.06145523809523809,231714.0,0.0009716839231842772,Approve,0
974,492524,629932,6000.0,6000.0,5000.0,36 months,7.14,185.64,10+ years,MORTGAGE,50000.0,Not Verified,mar-10,debt_consolidation,081xx,NJ,15.89,0.0,Jan-75,4.0,,10.0,0.0,3485.0,20%,22.0,6585.341649,5487.78,6000.0,585.34,feb-12,2510.51,,mar-16,0,0.12,0.0445536,42840.0,2.0620259109515686e-05,Approve,0
32783,534329,690583,25000.0,25000.0,24707.20261,60 months,21.27,680.14,4 years,MORTGAGE,120510.0,Verified,jun-10,debt_consolidation,923xx,CA,22.63,0.0,Jan-96,3.0,,15.0,0.0,22844.0,92.90%,41.0,39329.2447,38560.73,25000.0,14329.25,mar-14,10085.67,,mar-14,0,0.20745166376234336,0.06772616380383371,531750.0,0.0005340108440724115,Approve,0
9483,413809,467466,5000.0,5000.0,4750.0,36 months,9.32,159.74,2 years,RENT,103000.0,Not Verified,jun-09,home_improvement,946xx,CA,6.56,0.0,feb-87,0.0,,13.0,0.0,27226.0,49.80%,24.0,5706.873675,5421.53,5000.0,706.87,oct-11,1413.31,,mar-15,0,0.04854368932038835,0.018610485436893205,46600.0,4.942726959017208e-05,Approve,0
9858,503416,647895,4000.0,4000.0,3880.208249,36 months,17.93,144.47,2 years,RENT,32000.0,Not Verified,Apr-10,major_purchase,627xx,IL,3.49,0.0,feb-07,3.0,,3.0,0.0,3262.0,81.50%,4.0,5143.062318,4966.6,4000.0,1143.06,oct-12,1105.44,,oct-12,0,0.125,0.054176249999999995,71720.0,6.829464571023429e-05,Approve,0
20437,555383,715274,10000.0,10000.0,9925.0,60 months,15.58,240.96,10+ years,MORTGAGE,56898.0,Verified,Aug-10,wedding,330xx,FL,7.26,0.0,jun-95,1.0,62.0,12.0,0.0,4027.0,60.50%,17.0,8031.63,7971.47,4362.94,3328.26,Apr-13,240.96,,oct-13,1,0.17575310204225106,0.050819360961720975,155800.0,0.9999757614217581,Reject,1
3347,495146,634105,24250.0,24250.0,22175.0,36 months,10.62,789.58,1 year,RENT,62500.0,Verified,mar-10,small_business,223xx,VA,14.9,0.0,mar-90,1.0,,14.0,0.0,3805.0,12.60%,29.0,25271.93891,23109.5,24250.0,1021.94,oct-10,7.98,,sept-10,0,0.388,0.15159936000000002,257534.99999999997,2.6189811632300088e-05,Approve,0
2974,746652,938115,2000.0,2000.0,2000.0,36 months,8.49,63.13,3 years,RENT,28800.0,Source Verified,may-11,car,286xx,NC,0.0,0.0,mar-02,0.0,,3.0,0.0,0.0,0%,5.0,2272.508809,2272.51,2000.0,272.51,may-14,75.31,,may-14,0,0.06944444444444445,0.02630416666666667,16980.0,6.479181201907435e-05,Approve,0
32626,662849,847651,20000.0,20000.0,19975.0,36 months,11.11,655.82,,MORTGAGE,56533.0,Verified,feb-11,credit_card,945xx,CA,15.79,0.0,sept-76,2.0,65.0,11.0,0.0,21178.0,34.60%,42.0,21650.66725,21623.6,20000.0,1650.67,Dec-11,15770.34,,Dec-15,0,0.35377567084711586,0.1392078962729733,222200.0,9.685894621369227e-07,Approve,0
32139,720883,915374,15000.0,15000.0,15000.0,36 months,9.63,481.41,8 years,OWN,50052.0,Source Verified,Apr-11,home_improvement,628xx,IL,20.28,0.0,mar-87,0.0,,16.0,0.0,19268.0,67.40%,25.0,17320.23571,17320.24,15000.0,2320.24,feb-14,1456.16,,Jan-16,0,0.29968832414289137,0.11541836490050347,144450.0,3.5752900826376146e-05,Approve,0
38342,1050758,1282413,14000.0,14000.0,14000.0,36 months,10.65,456.03,3 years,RENT,65000.0,Source Verified,Dec-11,debt_consolidation,303xx,GA,15.38,0.0,sept-01,0.0,36.0,10.0,0.0,8464.0,67.70%,16.0,16416.88,16416.88,14000.0,2416.88,Dec-14,468.32,,Dec-14,0,0.2153846153846154,0.08419015384615385,149100.0,0.0002371223027837195,Approve,0
25924,1060851,1292817,8000.0,8000.0,8000.0,60 months,11.71,176.79,3 years,OWN,31000.0,Source Verified,Dec-11,other,972xx,OR,16.22,0.0,mar-06,3.0,,13.0,0.0,2751.0,34.40%,29.0,8306.628279,8306.63,8000.0,306.63,may-12,7778.22,,may-12,0,0.25806451612903225,0.06843483870967743,93680.0,0.0003660331562773287,Approve,0
27035,752397,951977,7750.0,7750.0,7750.0,60 months,10.99,168.47,9 years,RENT,50400.0,Not Verified,may-11,car,103xx,NY,16.6,0.0,oct-03,0.0,,7.0,0.0,2890.0,28.30%,10.0,1174.18,1174.18,698.45,475.73,Dec-11,168.47,,jun-16,1,0.15376984126984128,0.04011190476190476,85172.5,0.9999935301433455,Reject,1
15416,702883,894762,9750.0,9750.0,9750.0,60 months,16.4,239.18,10+ years,OWN,32400.0,Not Verified,mar-11,home_improvement,462xx,IL,21.48,0.0,feb-00,1.0,,7.0,0.0,8618.0,74.90%,13.0,14363.77794,14363.78,9750.0,4598.78,Apr-16,110.15,,mar-16,0,0.30092592592592593,0.08858518518518518,159900.0,0.0003730180431322702,Approve,0
8327,807799,1014412,16000.0,16000.0,16000.0,36 months,13.99,546.77,3 years,RENT,50000.0,Source Verified,jul-11,debt_consolidation,928xx,CA,16.75,0.0,Dec-02,1.0,56.0,12.0,0.0,3020.0,40.30%,25.0,5644.31,5644.31,3390.61,1520.33,may-12,546.77,,sept-12,1,0.32,0.1312248,223840.0,0.9999987500290498,Reject,1
1133,783884,987039,8000.0,8000.0,8000.0,36 months,7.49,248.82,10+ years,RENT,70000.0,Source Verified,jun-11,debt_consolidation,981xx,WA,5.37,1.0,nov-90,0.0,14.0,15.0,0.0,12845.0,27.60%,38.0,8777.869183,8777.87,8000.0,777.87,Apr-13,3815.82,,Apr-16,0,0.11428571428571428,0.04265485714285715,59920.0,6.535981047237916e-05,Approve,0
19529,430560,510652,5000.0,5000.0,4975.0,36 months,11.26,164.32,1 year,OWN,16090.39,Not Verified,jul-09,debt_consolidation,260xx,WV,11.93,0.0,may-90,4.0,,14.0,1.0,4821.0,32.40%,15.0,5906.266985,5876.74,5000.0,906.27,may-12,655.8,jun-12,jun-16,0,0.31074448785890213,0.1225476821879395,56300.0,0.000135762244132915,Approve,0
100,801554,1007142,11800.0,11800.0,11675.0,36 months,13.99,403.24,5 years,RENT,94000.0,Verified,jul-11,debt_consolidation,100xx,NY,4.6,0.0,Apr-90,1.0,33.0,10.0,0.0,2935.0,42.70%,41.0,14516.58325,14362.81,11800.0,2716.58,jul-14,437.49,,jun-16,0,0.125531914893617,0.05147744680851064,165082.0,0.002761665462869596,Approve,0
13099,890137,1106715,12650.0,12650.0,12650.0,60 months,21.28,344.23,< 1 year,MORTGAGE,135696.0,Source Verified,nov-11,debt_consolidation,921xx,CA,21.9,0.0,sept-97,1.0,,11.0,0.0,45843.0,96.80%,21.0,19191.14376,19191.14,12650.0,6541.14,Dec-14,6800.05,,may-15,0,0.0932230869001297,0.030441280509373895,269192.0,0.001974796867855464,Approve,0
1059,292175,292172,16000.0,16000.0,5992.695452,36 months,13.24,540.96,< 1 year,RENT,40000.0,Not Verified,mar-08,debt_consolidation,210xx,MD,11.73,0.0,jun-99,0.0,,5.0,0.0,5671.0,55.10%,12.0,19474.34537,7228.54,16000.0,3474.35,Apr-11,559.47,,mar-11,0,0.4,0.16228800000000002,211840.0,0.00010296195649422297,Approve,0
4518,369207,384650,7000.0,7000.0,5585.11,36 months,9.32,223.63,3 years,MORTGAGE,25000.0,Not Verified,Dec-08,major_purchase,554xx,MN,12.82,0.0,sept-03,0.0,,8.0,0.0,2944.0,22.50%,15.0,7940.18329,6244.3,7000.0,940.19,Apr-11,33.91,,may-16,0,0.28,0.1073424,65240.0,1.9023658071686476e-05,Approve,0
24456,1069039,1303482,11000.0,11000.0,11000.0,36 months,13.49,373.24,10+ years,MORTGAGE,48000.0,Verified,Dec-11,debt_consolidation,786xx,TX,21.82,0.0,Dec-99,3.0,74.0,15.0,0.0,11382.0,65%,29.0,13418.28,13418.28,11000.0,2418.28,oct-14,1491.29,,oct-14,0,0.22916666666666666,0.09331,148390.0,0.00048273188230606314,Approve,0
31065,771199,972948,5600.0,5600.0,5600.0,60 months,16.49,137.65,5 years,MORTGAGE,69996.0,Source Verified,jun-11,home_improvement,986xx,WA,17.85,0.0,nov-98,0.0,,8.0,0.0,5754.0,97.50%,23.0,8013.559996,8013.56,5600.0,2413.56,Jan-15,2242.45,,jun-15,0,0.08000457168981084,0.023598491342362422,92343.99999999999,0.0002607470781031131,Approve,0
16417,480410,610728,10000.0,10000.0,9975.0,36 months,14.22,342.85,,RENT,45000.0,Not Verified,Jan-10,small_business,191xx,PA,4.51,0.0,sept-00,0.0,37.0,9.0,0.0,9696.0,66.40%,17.0,10457.94416,10431.8,10000.0,457.94,jun-10,9431.97,,jul-10,0,0.2222222222222222,0.09142666666666668,142200.0,6.532614793267869e-06,Approve,0
15265,643502,823530,11700.0,11700.0,11700.0,36 months,6.17,356.84,,MORTGAGE,77705.88,Not Verified,Jan-11,debt_consolidation,949xx,CA,4.63,0.0,Aug-81,0.0,,22.0,0.0,10730.0,6.60%,47.0,12847.25738,12847.26,11700.0,1147.26,Jan-14,372.91,,Jan-14,0,0.15056775626246044,0.0551062545073809,72189.0,0.0001616304899970515,Approve,0
27075,527336,682126,12500.0,12500.0,12340.69042,60 months,13.23,285.89,2 years,MORTGAGE,54996.0,Verified,jun-10,debt_consolidation,082xx,NJ,18.15,0.0,sept-01,3.0,,20.0,0.0,11272.0,17.30%,61.0,16542.30869,16326.7,12500.0,4042.31,oct-13,5410.07,,mar-16,0,0.2272892574005382,0.06238053676631027,165375.0,0.00031115233026115255,Approve,0
6482,675815,863661,10000.0,10000.0,10000.0,60 months,19.74,263.5,6 years,RENT,54777.0,Source Verified,mar-11,small_business,451xx,OH,10.19,0.0,may-98,1.0,,10.0,0.0,11942.0,76.60%,13.0,15809.42,15809.42,10000.0,5809.42,mar-16,262.92,,feb-16,0,0.18255837303977948,0.057724957555178265,197399.99999999997,0.0006208463285977816,Approve,0
32494,830942,1040129,30000.0,30000.0,29459.85007,36 months,16.89,1067.95,3 years,RENT,160000.0,Verified,Aug-11,debt_consolidation,941xx,CA,6.33,0.0,Dec-00,0.0,,5.0,0.0,24385.0,92%,15.0,38445.74416,37749.93,30000.0,8445.74,Aug-14,1126.12,,Aug-14,0,0.1875,0.08009625000000001,506700.0,9.824410131853617e-05,Approve,0
4443,589422,757198,12000.0,12000.0,11761.00426,60 months,16.82,297.08,< 1 year,OWN,50000.0,Not Verified,sept-10,debt_consolidation,117xx,NY,21.67,0.0,oct-02,2.0,,13.0,0.0,14390.0,81.30%,22.0,17823.93263,17321.47,12000.0,5823.94,nov-15,296.21,,oct-15,0,0.24,0.07129920000000001,201840.0,0.0010526929091199027,Approve,0
29514,751952,951475,9000.0,7475.0,7475.0,36 months,5.99,227.38,7 years,MORTGAGE,65004.0,Source Verified,may-11,debt_consolidation,306xx,GA,4.69,1.0,Apr-78,0.0,1.0,8.0,0.0,5979.0,11.90%,27.0,8185.291206,8185.29,7475.0,710.29,jun-14,231.18,,jun-14,0,0.13845301827579842,0.04197526306073472,53910.0,5.251055948602849e-05,Approve,0
20463,715513,909151,15000.0,15000.0,14950.0,36 months,6.92,462.61,8 years,MORTGAGE,114996.0,Not Verified,Apr-11,home_improvement,949xx,CA,7.41,0.0,Aug-79,2.0,,11.0,0.0,15792.0,16.20%,24.0,16582.76933,16527.49,15000.0,1582.77,sept-13,3638.43,,sept-13,0,0.13043931962850883,0.048274026922675566,103800.0,6.857160084255391e-06,Approve,0
21724,383926,414569,20000.0,20000.0,19454.91572,36 months,14.74,690.74,10+ years,MORTGAGE,114000.0,Source Verified,mar-09,debt_consolidation,481xx,MI,15.27,0.0,Dec-01,1.0,,8.0,0.0,52285.0,93.40%,16.0,24866.37748,24151.62,19999.98,4866.39,mar-12,699.37,,mar-12,0,0.17543859649122806,0.07270947368421053,294800.0,2.8455415801814893e-05,Approve,0
19690,432574,514207,2800.0,2800.0,2750.0,36 months,12.87,94.18,3 years,MORTGAGE,45325.0,Verified,Aug-09,wedding,953xx,CA,3.52,0.0,nov-97,1.0,44.0,5.0,0.0,2391.0,30.70%,8.0,3210.14,3152.83,2612.99,586.75,jun-12,94.18,,Dec-12,1,0.06177606177606178,0.024934583563154995,36036.0,0.9977468377486463,Reject,1
20934,439493,530992,20000.0,20000.0,19852.74958,36 months,11.14,656.07,3 years,MORTGAGE,150000.0,Verified,sept-09,debt_consolidation,926xx,CA,0.82,0.0,feb-89,1.0,,8.0,0.0,4363.0,10.50%,21.0,17088.31,16920.95,13754.78,3300.75,Dec-11,1344.94,,jun-16,1,0.13333333333333333,0.0524856,222800.0,0.999747300463363,Reject,1
24549,654411,836909,14000.0,14000.0,13975.0,60 months,13.06,318.98,10+ years,MORTGAGE,80004.0,Verified,Jan-11,debt_consolidation,349xx,FL,13.86,0.0,oct-95,0.0,75.0,7.0,0.0,5797.0,38.10%,16.0,2551.77,2547.26,1375.64,1159.32,oct-11,318.98,,jun-16,1,0.17499125043747812,0.047844607769611525,182840.0,0.9999989616914139,Reject,1
12227,782311,985288,5000.0,5000.0,5000.0,36 months,7.91,156.48,7 years,RENT,56000.0,Source Verified,jun-11,credit_card,606xx,IL,14.25,0.0,sept-01,0.0,64.0,7.0,0.0,3629.0,60.50%,24.0,5633.049926,5633.05,5000.0,633.05,jul-14,167.74,,jun-16,0,0.08928571428571429,0.033531428571428566,39550.0,7.251659710603461e-05,Approve,0
9435,486632,620210,10000.0,10000.0,10000.0,36 months,9.88,322.11,4 years,MORTGAGE,60000.0,Verified,mar-10,debt_consolidation,750xx,TX,17.46,0.0,Aug-99,0.0,,14.0,0.0,12841.0,55.40%,27.0,10966.99592,10967.0,10000.0,967.0,may-11,6790.16,,jun-16,0,0.16666666666666666,0.06442200000000001,98800.00000000001,4.613915975048664e-05,Approve,0
28262,865461,1078778,8000.0,8000.0,8000.0,36 months,5.42,241.28,1 year,MORTGAGE,60000.0,Not Verified,sept-11,other,550xx,MN,7.96,0.0,Apr-00,0.0,,14.0,0.0,14315.0,18.10%,28.0,8686.031503,8686.03,8000.0,686.03,sept-14,247.01,,Jan-16,0,0.13333333333333333,0.048256,43360.0,6.55715741445398e-05,Approve,0
5045,636387,815252,10000.0,10000.0,9450.0,36 months,6.17,305.0,5 years,RENT,85000.0,Not Verified,Dec-10,major_purchase,773xx,TX,15.39,0.0,Aug-01,0.0,,4.0,0.0,1811.0,9.10%,36.0,10444.49442,9870.05,10000.0,444.49,nov-11,5704.7,,nov-11,0,0.11764705882352941,0.04305882352941177,61700.0,1.0413956029225295e-05,Approve,0
2862,822029,1030436,10000.0,10000.0,9450.0,36 months,7.49,311.02,5 years,MORTGAGE,250000.0,Verified,jul-11,home_improvement,750xx,TX,11.83,0.0,Jan-93,0.0,,16.0,0.0,31264.0,64.70%,46.0,10911.88196,10311.73,10000.0,911.88,mar-13,5338.97,,mar-13,0,0.04,0.01492896,74900.0,5.216027939698152e-05,Approve,0
33269,532334,688092,20000.0,20000.0,19318.17188,36 months,10.38,648.92,< 1 year,RENT,75000.0,Verified,jul-10,other,945xx,CA,1.14,0.0,jul-02,0.0,,8.0,0.0,1565.0,16%,13.0,21847.58651,21098.05,20000.0,1847.59,mar-12,4530.31,,mar-15,0,0.26666666666666666,0.10382719999999998,207600.00000000003,1.3248250709091387e-05,Approve,0
24881,811924,1019017,2400.0,2400.0,2400.0,60 months,17.99,60.94,5 years,OWN,12000.0,Not Verified,jul-11,other,545xx,WI,3.0,0.0,jun-08,1.0,,3.0,0.0,466.0,38.80%,4.0,2449.78,2449.78,2400.0,49.78,oct-11,226.34,,nov-11,0,0.2,0.06094,43175.99999999999,0.0020030868773786735,Approve,0
26068,750488,949842,5500.0,5500.0,5500.0,60 months,17.49,138.15,10+ years,RENT,39996.0,Not Verified,may-11,debt_consolidation,235xx,VA,6.99,0.0,oct-00,0.0,70.0,3.0,0.0,5412.0,77.30%,14.0,5699.116812,5699.12,5500.0,199.12,feb-12,601.89,,jun-16,0,0.13751375137513752,0.041449144914491455,96194.99999999999,0.001752663908520801,Approve,0
27802,777688,980211,8000.0,8000.0,8000.0,36 months,11.49,263.78,6 years,RENT,31200.0,Source Verified,jun-11,other,291xx,SC,7.54,0.0,jun-05,0.0,,3.0,0.0,6584.0,39.90%,8.0,9495.652822,9495.65,8000.0,1495.65,jun-14,285.81,,jun-14,0,0.2564102564102564,0.10145384615384614,91920.0,5.2463793384294096e-05,Approve,0
26010,536108,692645,16750.0,16750.0,16750.0,36 months,7.88,523.96,10+ years,MORTGAGE,38400.0,Verified,jun-10,other,765xx,TX,23.19,0.0,sept-75,0.0,59.0,21.0,0.0,18488.0,13.50%,50.0,18862.87443,18862.87,16750.0,2112.88,jul-13,531.98,,jul-13,0,0.4361979166666667,0.1637375,131990.0,2.8881490781900634e-05,Approve,0
32758,805576,1011631,10000.0,10000.0,10000.0,36 months,11.99,332.1,5 years,RENT,47000.0,Not Verified,jul-11,debt_consolidation,967xx,HI,16.57,0.0,feb-01,0.0,,18.0,1.0,9018.0,67.80%,24.0,11531.21929,11531.22,10000.0,1531.22,mar-13,5223.69,,Apr-14,0,0.2127659574468085,0.08479148936170214,119900.0,6.0421667484103196e-05,Approve,0
5187,1008832,1199872,35000.0,35000.0,34975.0,60 months,18.25,893.54,10+ years,MORTGAGE,200000.0,Verified,nov-11,other,294xx,SC,5.36,0.0,Dec-86,3.0,77.0,4.0,0.0,19255.0,77%,27.0,16996.46,16984.48,4704.15,7665.68,Dec-13,304.95,,Dec-13,1,0.175,0.0536124,638750.0,0.9999999873306123,Reject,1
29214,550598,709676,15000.0,15000.0,14975.0,60 months,16.45,368.37,10+ years,RENT,45000.0,Verified,jul-10,wedding,023xx,MA,2.56,1.0,Apr-00,0.0,6.0,5.0,0.0,2306.0,37.20%,10.0,11582.05,11562.84,5971.08,5075.37,mar-13,33.92,,jul-13,1,0.3333333333333333,0.09823200000000001,246750.0,0.9999875155387334,Reject,1
31879,597527,766973,10000.0,10000.0,9925.0,36 months,7.88,312.82,< 1 year,OWN,75000.0,Source Verified,oct-10,small_business,940xx,CA,10.4,0.0,jul-98,0.0,47.0,17.0,0.0,871.0,4%,22.0,11262.11566,11177.65,10000.0,1262.12,nov-13,330.45,,jun-16,0,0.13333333333333333,0.050051200000000004,78800.0,0.0003540018130080212,Approve,0
22999,641763,821481,13000.0,13000.0,12975.0,36 months,9.99,419.42,2 years,MORTGAGE,120000.0,Not Verified,Dec-10,credit_card,801xx,CO,8.31,0.0,Dec-94,3.0,40.0,7.0,1.0,12005.0,81.10%,17.0,13878.93162,13852.24,13000.0,878.93,oct-11,10527.51,,Apr-16,0,0.10833333333333334,0.041942,129870.0,3.5008889074035325e-07,Approve,0
22886,692432,883099,4000.0,4000.0,4000.0,36 months,10.0,129.07,6 years,RENT,72000.0,Not Verified,mar-11,other,902xx,CA,6.78,0.0,oct-00,1.0,,12.0,0.0,6175.0,38.80%,21.0,4391.639151,4391.64,4000.0,391.64,may-12,2721.03,,oct-15,0,0.05555555555555555,0.021511666666666665,40000.0,4.3498246260997145e-05,Approve,0
20505,737717,934950,8000.0,8000.0,8000.0,60 months,13.06,182.28,10+ years,MORTGAGE,38400.0,Not Verified,Apr-11,debt_consolidation,631xx,MO,8.31,0.0,Dec-01,5.0,,8.0,0.0,2251.0,9.30%,28.0,8608.777512,8608.78,8000.0,593.78,Dec-11,8070.17,,Dec-11,0,0.20833333333333334,0.056962500000000006,104480.0,0.00013404187897692174,Approve,0
10099,751248,950678,20000.0,20000.0,19975.0,60 months,16.89,495.87,1 year,RENT,50000.0,Verified,may-11,credit_card,303xx,GA,17.06,0.0,jul-99,0.0,,5.0,0.0,18889.0,96.40%,13.0,9562.33,9550.44,2268.8,2716.21,jun-12,30.0,,sept-12,1,0.4,0.11900880000000001,337800.0,0.9999977551427778,Reject,1
14708,537162,693923,16000.0,16000.0,16000.0,60 months,11.49,351.81,7 years,MORTGAGE,105000.0,Not Verified,jul-10,debt_consolidation,936xx,CA,10.53,0.0,Dec-88,1.0,73.0,20.0,0.0,48774.0,49.10%,36.0,17438.59,17438.59,11987.08,4836.46,jul-14,351.81,,Dec-14,1,0.1523809523809524,0.04020685714285715,183840.0,0.9997652588476368,Reject,1
1485,611638,784340,25000.0,19375.0,19122.60094,36 months,9.99,625.09,4 years,RENT,60000.0,Verified,nov-10,debt_consolidation,070xx,NJ,14.74,0.0,sept-02,1.0,,16.0,0.0,12818.0,23.50%,33.0,21417.18444,21137.61,19375.0,2042.18,mar-12,5612.99,,nov-14,0,0.4166666666666667,0.125018,249750.0,5.1726255872759144e-05,Approve,0
23048,834208,1044026,19550.0,19550.0,19550.0,36 months,15.62,683.66,< 1 year,RENT,130000.0,Source Verified,Aug-11,credit_card,941xx,CA,7.49,0.0,jun-97,1.0,,4.0,0.0,34565.0,95.70%,22.0,24585.42656,24585.43,19550.0,5035.43,jun-14,2054.78,,jun-14,0,0.1503846153846154,0.06310707692307692,305371.0,9.23614211155462e-05,Approve,0
2406,793748,998283,4800.0,4800.0,4800.0,36 months,7.49,149.29,2 years,RENT,45840.0,Verified,jun-11,credit_card,368xx,AL,27.83,0.0,Apr-88,0.0,,11.0,0.0,2038.0,88.60%,12.0,5374.351633,5374.35,4800.0,574.35,jul-14,172.63,,Dec-15,0,0.10471204188481675,0.039081151832460734,35952.0,8.203680456507809e-05,Approve,0
